Student_ID,Name,Gender,Age,Grade_Level,Region,Country,School_Name,Mode,Course_ID,Course_Name,AI_Tool_Used,AI_Assistance_Level,Study_Hours,Video_Watched,Assignments_Submitted,Attendance_%,Quiz_Score,Assignment_Score,Exam_Score,Previous_Score,Discussion_Posts,Feedback_Sentiment,Satisfaction_Rating,Dropout_Risk,Recommendation_Count,AI_Feedback_Score,Accuracy_Score,Instructor_ID,Instructor_Experience,AI_Tool_Proficiency,Date,Semester,Academic_Year,Final_Score,Improvement_%,Performance_Category,Quiz_Score_num,Assignment_Score_num,Exam_Score_num,Previous_Score_num,AI_Feedback_Score_num,Accuracy_Score_num,Final_Score_num,PctScore,Study_Hours_num
S11909,Neha,M,19,B.Tech 2nd Year,Bangalore,India,SRM,Traditional,C2109,AI Fundamentals,EdX Bot,49,13,29,7,63,85,53,76,51,13,Negative,5,High,13,87,62,I2009,6,80,31-10-2024,1,2023,71.33,39.86,Average,85.0,53.0,76.0,51.0,87.0,62.0,71.33,70.9,13
S11910,Isha,F,20,B.Tech 3rd Year,Hyderabad,India,IIT Hyderabad,AI,C2110,Machine Learning,Khanmigo,93,13,29,7,83,52,84,73,41,18,Positive,7,Low,6,67,74,I2010,11,85,16-02-2025,2,2024,69.67,69.93,Average,57.2,92.4,80.30000000000001,45.1,73.7,81.4,76.63700000000001,79.31,13
S11911,Neha,F,21,B.Tech 3rd Year,Chennai,India,BITS Pilani,Traditional,C2111,Python Programming,Coursera AI Tutor,55,17,9,8,71,50,91,71,42,3,Negative,7,Low,14,80,84,I2011,3,81,14-09-2025,1,2025,70.67,68.26,Average,50.0,91.0,71.0,42.0,80.0,84.0,70.67,72.8,17
S11912,Isha,F,18,B.Tech 1st Year,Hyderabad,India,IIT Hyderabad,Traditional,C2112,Machine Learning,Khanmigo,95,10,15,9,73,61,95,86,65,10,Positive,7,Medium,16,94,60,I2012,3,84,03-10-2025,2,2025,80.67,24.11,High,61.0,95.0,86.0,65.0,94.0,60.0,80.67,83.7,10
S11913,Rohit,F,18,B.Tech 3rd Year,Mumbai,India,IIT Hyderabad,AI,C2113,AI Fundamentals,Khanmigo,92,5,18,5,99,59,93,78,70,4,Neutral,9,High,7,96,89,I2013,2,90,13-08-2024,1,2025,76.67,9.53,Average,64.9,102.30000000000001,85.80000000000001,77.0,105.60000000000001,97.9,84.337,86.57000000000001,5
S11914,Ananya,F,23,B.Tech 2nd Year,Delhi,India,VIT,AI,C2114,Cloud Basics,Google Classroom AI,69,15,22,6,83,56,60,80,45,8,Positive,5,Low,13,64,91,I2014,13,97,25-09-2025,1,2025,65.33,45.18,Average,61.60000000000001,66.0,88.0,49.50000000000001,70.4,100.10000000000001,71.863,76.12,15
S11915,Vikram,F,20,B.Tech 4th Year,Bangalore,India,BITS Pilani,AI,C2115,Machine Learning,EdX Bot,74,12,14,7,89,74,98,91,69,9,Positive,6,High,14,92,78,I2015,11,99,13-08-2023,2,2023,87.67,27.06,High,81.4,107.80000000000001,100.10000000000001,75.9,101.2,85.80000000000001,96.43700000000001,98.67000000000002,12
S11916,Kiran,F,21,B.Tech 1st Year,Chennai,India,BITS Pilani,Traditional,C2116,Cloud Basics,Coursera AI Tutor,83,12,11,9,98,76,86,87,71,14,Positive,7,Low,7,86,89,I2016,12,73,26-07-2023,1,2024,83,16.9,High,76.0,86.0,87.0,71.0,86.0,89.0,83.0,84.5,12
S11917,Riya,F,18,B.Tech 1st Year,Hyderabad,India,JNTU,Traditional,C2117,Python Programming,Google Classroom AI,56,12,12,9,92,76,90,84,57,8,Neutral,7,Medium,9,72,98,I2017,12,77,06-03-2023,1,2025,83.33,46.19,High,76.0,90.0,84.0,57.0,72.0,98.0,83.33,84.2,12
S11918,Dev,M,19,B.Tech 2nd Year,Delhi,India,IIT Hyderabad,AI,C2118,Python Programming,Google Classroom AI,44,17,29,5,80,55,71,71,78,5,Neutral,5,Low,16,80,63,I2018,6,77,01-05-2025,1,2024,65.67,-15.81,Average,60.50000000000001,78.10000000000001,78.10000000000001,85.80000000000001,88.0,69.30000000000001,72.23700000000001,74.58,17
S11919,Dev,M,18,B.Tech 2nd Year,Delhi,India,SRM,Traditional,C2119,Cloud Basics,Coursera AI Tutor,42,17,24,5,74,69,91,88,48,18,Neutral,8,Low,9,61,60,I2019,14,61,22-12-2023,1,2025,82.67,72.23,High,69.0,91.0,88.0,48.0,61.0,60.0,82.67,85.1,17
S11920,Ananya,M,21,B.Tech 2nd Year,Bangalore,India,VIT,AI,C2120,Cloud Basics,Coursera AI Tutor,55,12,21,5,91,98,98,94,74,1,Positive,5,Low,18,66,92,I2020,13,79,05-09-2025,1,2025,96.67,30.64,High,107.80000000000001,107.80000000000001,103.4,81.4,72.60000000000001,101.2,106.33700000000002,105.60000000000001,12
S11921,Rohit,M,22,B.Tech 3rd Year,Delhi,India,JNTU,AI,C2121,Machine Learning,Google Classroom AI,90,14,11,7,96,71,62,86,48,5,Positive,9,Low,15,80,98,I2021,12,65,26-06-2023,2,2025,73,52.08,Average,78.10000000000001,68.2,94.60000000000001,52.800000000000004,88.0,107.80000000000001,80.30000000000001,83.38000000000001,14
S11922,Neha,F,22,B.Tech 1st Year,Bangalore,India,VIT,Traditional,C2122,Python Programming,Khanmigo,43,9,27,8,90,99,85,69,83,2,Neutral,8,High,15,93,86,I2022,7,60,08-07-2024,1,2023,84.33,1.6,High,99.0,85.0,69.0,83.0,93.0,86.0,84.33,79.8,9
S11923,Kiran,M,23,B.Tech 2nd Year,Mumbai,India,SRM,Traditional,C2123,Cloud Basics,Coursera AI Tutor,48,6,20,8,60,75,90,66,45,19,Positive,6,Medium,5,95,90,I2023,7,65,31-05-2024,1,2025,77,71.11,Average,75.0,90.0,66.0,45.0,95.0,90.0,77.0,75.0,6
S11924,Riya,F,20,B.Tech 4th Year,Bangalore,India,JNTU,AI,C2124,Data Science,ChatGPT,43,13,21,8,92,94,86,72,74,7,Positive,7,Low,15,63,90,I2024,11,78,07-01-2024,1,2025,84,13.51,High,103.4,94.60000000000001,79.2,81.4,69.30000000000001,99.00000000000001,92.4,88.66,13
S11925,Ananya,M,21,B.Tech 1st Year,Pune,India,VIT,Traditional,C2125,Machine Learning,Coursera AI Tutor,60,16,8,9,93,90,68,69,43,0,Positive,9,Low,10,89,63,I2025,3,65,06-03-2025,1,2025,75.67,75.98,Average,90.0,68.0,69.0,43.0,89.0,63.0,75.67,72.9,16
S11926,Kiran,M,23,B.Tech 1st Year,Hyderabad,India,SRM,AI,C2126,Machine Learning,Google Classroom AI,49,15,8,9,70,81,89,85,69,9,Positive,7,Medium,16,98,63,I2026,12,69,13-02-2023,2,2024,85,23.19,High,89.10000000000001,97.9,93.50000000000001,75.9,107.80000000000001,69.30000000000001,93.50000000000001,93.94000000000001,15
S11927,Meera,M,24,B.Tech 3rd Year,Pune,India,JNTU,Traditional,C2127,Data Science,ChatGPT,92,10,5,7,99,72,91,68,84,18,Neutral,8,Low,14,83,61,I2027,7,73,18-12-2023,1,2024,77,-8.33,Average,72.0,91.0,68.0,84.0,83.0,61.0,77.0,75.7,10
S11928,Ananya,F,18,B.Tech 1st Year,Delhi,India,SRM,AI,C2128,Python Programming,Google Classroom AI,70,7,27,5,95,50,73,53,65,4,Negative,6,Low,12,92,93,I2028,8,95,21-12-2024,1,2025,58.67,-9.74,Average,55.00000000000001,80.30000000000001,58.300000000000004,71.5,101.2,102.30000000000001,64.537,64.24000000000001,7
S11929,Neha,M,24,B.Tech 2nd Year,Delhi,India,JNTU,Traditional,C2129,Cloud Basics,EdX Bot,56,5,7,5,93,85,85,72,49,6,Positive,5,Medium,8,82,81,I2029,13,85,31-10-2023,2,2023,80.67,64.63,High,85.0,85.0,72.0,49.0,82.0,81.0,80.67,78.5,5
S11930,Rohit,F,18,B.Tech 2nd Year,Delhi,India,BITS Pilani,Traditional,C2130,Cloud Basics,EdX Bot,55,19,16,6,68,70,53,60,45,2,Neutral,7,High,9,93,67,I2030,6,98,30-05-2023,1,2024,61,35.56,Average,70.0,53.0,60.0,45.0,93.0,67.0,61.0,59.9,19
S11931,Isha,F,22,B.Tech 4th Year,Bangalore,India,BITS Pilani,AI,C2131,Python Programming,Khanmigo,78,16,21,6,90,63,74,50,70,7,Neutral,6,Medium,17,71,90,I2031,11,64,13-10-2025,1,2023,62.33,-10.96,Average,69.30000000000001,81.4,55.00000000000001,77.0,78.10000000000001,99.00000000000001,68.563,65.78,16
S11932,Neha,M,23,B.Tech 1st Year,Chennai,India,VIT,Traditional,C2132,Data Science,Coursera AI Tutor,86,9,20,6,88,68,80,52,65,8,Positive,6,Low,15,83,82,I2032,2,60,14-11-2025,2,2025,66.67,2.57,Average,68.0,80.0,52.0,65.0,83.0,82.0,66.67,63.6,9
S11933,Dev,M,22,B.Tech 1st Year,Bangalore,India,IIT Hyderabad,AI,C2133,Data Science,Google Classroom AI,89,8,18,9,72,74,70,97,46,17,Neutral,5,Medium,6,80,66,I2033,5,76,02-04-2024,1,2024,80.33,74.63,High,81.4,77.0,106.7,50.6,88.0,72.60000000000001,88.363,92.73,8
S11934,Neha,M,19,B.Tech 3rd Year,Hyderabad,India,IIT Hyderabad,AI,C2134,Data Science,ChatGPT,45,17,27,8,69,58,79,68,47,6,Neutral,9,Low,5,95,89,I2034,11,74,30-01-2023,2,2023,68.33,45.38,Average,63.800000000000004,86.9,74.80000000000001,51.7,104.50000000000001,97.9,75.16300000000001,76.23,17
S11935,Isha,F,24,B.Tech 2nd Year,Bangalore,India,SRM,AI,C2135,Machine Learning,Coursera AI Tutor,69,17,7,7,68,90,54,56,60,5,Neutral,6,Low,7,64,78,I2035,4,60,17-10-2024,1,2024,66.67,11.12,Average,99.00000000000001,59.400000000000006,61.60000000000001,66.0,70.4,85.80000000000001,73.337,68.42,17
S11936,Aarav,M,24,B.Tech 4th Year,Delhi,India,JNTU,AI,C2136,Cloud Basics,Khanmigo,54,17,23,8,62,78,53,97,77,4,Positive,8,Medium,10,96,80,I2036,7,86,22-12-2023,2,2024,76,-1.3,Average,85.80000000000001,58.300000000000004,106.7,84.7,105.60000000000001,88.0,83.60000000000001,88.0,17
S11937,Dev,F,22,B.Tech 2nd Year,Mumbai,India,BITS Pilani,AI,C2137,AI Fundamentals,Google Classroom AI,82,8,23,5,77,95,81,96,87,1,Positive,6,Low,6,80,80,I2037,12,89,23-01-2025,2,2024,90.67,4.22,High,104.50000000000001,89.10000000000001,105.60000000000001,95.7,88.0,88.0,99.73700000000001,100.43,8
S11938,Ananya,F,19,B.Tech 1st Year,Hyderabad,India,IIT Hyderabad,Traditional,C2138,Machine Learning,Google Classroom AI,91,13,20,6,86,96,54,86,72,0,Neutral,7,Medium,13,64,82,I2038,11,98,02-12-2025,2,2024,78.67,9.26,Average,96.0,54.0,86.0,72.0,64.0,82.0,78.67,78.4,13
S11939,Dev,M,18,B.Tech 1st Year,Pune,India,BITS Pilani,Traditional,C2139,Machine Learning,EdX Bot,70,17,8,8,91,51,98,66,55,19,Neutral,5,High,11,62,60,I2039,13,61,03-03-2024,1,2023,71.67,30.31,Average,51.0,98.0,66.0,55.0,62.0,60.0,71.67,72.6,17
S11940,Rohit,M,23,B.Tech 4th Year,Mumbai,India,SRM,AI,C2140,Cloud Basics,Khanmigo,69,10,25,5,67,96,65,93,42,4,Negative,6,Low,13,64,61,I2040,2,82,29-09-2025,1,2025,84.67,101.6,High,105.60000000000001,71.5,102.30000000000001,46.2,70.4,67.10000000000001,93.13700000000001,93.72000000000001,10
S11941,Vikram,F,19,B.Tech 1st Year,Hyderabad,India,SRM,Traditional,C2141,Python Programming,Google Classroom AI,76,12,21,6,72,80,76,59,42,2,Positive,6,Medium,16,75,77,I2041,4,83,15-01-2023,1,2024,71.67,70.64,Average,80.0,76.0,59.0,42.0,75.0,77.0,71.67,68.3,12
S11942,Rohit,F,23,B.Tech 4th Year,Hyderabad,India,JNTU,Traditional,C2142,Cloud Basics,EdX Bot,55,13,23,8,77,80,61,85,74,1,Negative,6,Low,10,79,62,I2042,4,78,19-06-2025,2,2025,75.33,1.8,Average,80.0,61.0,85.0,74.0,79.0,62.0,75.33,76.8,13
S11943,Neha,F,24,B.Tech 4th Year,Delhi,India,IIT Hyderabad,Traditional,C2143,Python Programming,EdX Bot,83,17,16,8,85,63,50,87,62,1,Positive,5,High,14,81,66,I2043,8,78,19-04-2024,2,2025,66.67,7.53,Average,63.0,50.0,87.0,62.0,81.0,66.0,66.67,71.1,17
S11944,Neha,M,23,B.Tech 2nd Year,Pune,India,SRM,Traditional,C2144,Cloud Basics,ChatGPT,92,5,5,8,75,72,51,86,51,18,Positive,7,Medium,19,78,94,I2044,7,69,25-06-2023,2,2023,69.67,36.61,Average,72.0,51.0,86.0,51.0,78.0,94.0,69.67,72.7,5
S11945,Vikram,F,24,B.Tech 4th Year,Bangalore,India,SRM,AI,C2145,Machine Learning,Khanmigo,75,11,23,6,80,80,57,90,63,2,Positive,9,Medium,10,62,75,I2045,5,96,22-05-2024,1,2023,75.67,20.11,Average,88.0,62.7,99.00000000000001,69.30000000000001,68.2,82.5,83.23700000000001,85.91,11
S11946,Meera,M,19,B.Tech 1st Year,Pune,India,BITS Pilani,Traditional,C2146,Data Science,Khanmigo,41,11,23,9,84,87,92,92,76,2,Positive,7,High,7,72,69,I2046,10,65,26-10-2023,1,2024,90.33,18.86,High,87.0,92.0,92.0,76.0,72.0,69.0,90.33,91.0,11
S11947,Kiran,F,24,B.Tech 3rd Year,Delhi,India,VIT,AI,C2147,Machine Learning,Google Classroom AI,67,18,24,6,63,65,83,56,52,18,Neutral,7,Low,10,87,98,I2047,3,61,30-10-2024,2,2025,68,30.77,Average,71.5,91.30000000000001,61.60000000000001,57.2,95.7,107.80000000000001,74.80000000000001,72.49000000000001,18
S11948,Kiran,F,20,B.Tech 3rd Year,Delhi,India,IIT Hyderabad,Traditional,C2148,Machine Learning,ChatGPT,87,19,16,7,92,57,94,58,54,12,Positive,6,Low,16,97,95,I2048,12,93,29-05-2024,2,2023,69.67,29.02,Average,57.0,94.0,58.0,54.0,97.0,95.0,69.67,68.6,19
S11949,Ananya,M,24,B.Tech 1st Year,Delhi,India,JNTU,Traditional,C2149,AI Fundamentals,Coursera AI Tutor,79,18,16,6,89,61,74,78,46,7,Neutral,9,Low,5,64,87,I2049,8,86,30-09-2023,2,2025,71,54.35,Average,61.0,74.0,78.0,46.0,64.0,87.0,71.0,73.4,18
S11950,Riya,F,22,B.Tech 3rd Year,Mumbai,India,JNTU,AI,C2150,Machine Learning,Google Classroom AI,56,13,21,8,90,50,83,71,63,19,Positive,7,Low,10,99,92,I2050,6,86,05-09-2023,1,2023,68,7.94,Average,55.00000000000001,91.30000000000001,78.10000000000001,69.30000000000001,108.9,101.2,74.80000000000001,77.44000000000001,13
S11951,Rohit,M,19,B.Tech 3rd Year,Pune,India,BITS Pilani,Traditional,C2151,Machine Learning,EdX Bot,80,5,9,5,92,89,95,86,89,2,Positive,8,Low,5,99,86,I2051,8,78,02-08-2023,2,2024,90,1.12,High,89.0,95.0,86.0,89.0,99.0,86.0,90.0,89.3,5
S11952,Riya,M,18,B.Tech 4th Year,Pune,India,JNTU,Traditional,C2152,Machine Learning,Coursera AI Tutor,77,6,8,5,65,63,97,79,83,16,Positive,6,Low,13,68,66,I2052,5,76,13-12-2023,2,2024,79.67,-4.01,Average,63.0,97.0,79.0,83.0,68.0,66.0,79.67,81.2,6
S11953,Neha,F,23,B.Tech 3rd Year,Hyderabad,India,SRM,Traditional,C2153,AI Fundamentals,Coursera AI Tutor,75,18,9,8,74,77,50,82,52,18,Positive,6,Low,6,99,86,I2053,2,93,26-08-2024,1,2023,69.67,33.98,Average,77.0,50.0,82.0,52.0,99.0,86.0,69.67,71.4,18
S11954,Isha,M,21,B.Tech 3rd Year,Chennai,India,IIT Hyderabad,AI,C2154,Python Programming,Google Classroom AI,71,10,10,9,74,50,63,96,58,12,Positive,6,Low,5,96,74,I2054,12,91,25-01-2024,1,2024,69.67,20.12,Average,55.00000000000001,69.30000000000001,105.60000000000001,63.800000000000004,105.60000000000001,81.4,76.63700000000001,84.59000000000002,10
S11955,Neha,M,19,B.Tech 3rd Year,Bangalore,India,JNTU,Traditional,C2155,AI Fundamentals,ChatGPT,93,8,7,9,98,71,81,98,42,10,Negative,6,Low,10,70,69,I2055,13,94,28-07-2024,2,2024,83.33,98.4,High,71.0,81.0,98.0,42.0,70.0,69.0,83.33,87.5,8
S11956,Neha,F,22,B.Tech 2nd Year,Delhi,India,IIT Hyderabad,Traditional,C2156,Data Science,Khanmigo,98,9,19,6,90,94,78,71,44,0,Negative,5,Medium,10,89,67,I2056,8,69,27-09-2023,2,2023,81,84.09,High,94.0,78.0,71.0,44.0,89.0,67.0,81.0,77.7,9
S11957,Aarav,M,24,B.Tech 1st Year,Pune,India,JNTU,AI,C2157,Python Programming,ChatGPT,64,19,7,6,68,77,97,91,89,0,Positive,5,Low,13,88,83,I2057,14,75,10-07-2024,1,2023,88.33,-0.75,High,84.7,106.7,100.10000000000001,97.9,96.80000000000001,91.30000000000001,97.16300000000001,99.00000000000001,19
S11958,Isha,M,23,B.Tech 4th Year,Pune,India,VIT,Traditional,C2158,AI Fundamentals,Google Classroom AI,52,9,17,5,91,62,68,65,76,17,Positive,8,Medium,17,99,80,I2058,2,64,29-12-2024,2,2025,65,-14.47,Average,62.0,68.0,65.0,76.0,99.0,80.0,65.0,65.3,9
S11959,Meera,M,20,B.Tech 3rd Year,Hyderabad,India,VIT,Traditional,C2159,Data Science,Khanmigo,53,14,9,8,97,57,79,52,82,17,Positive,5,Medium,13,96,62,I2059,8,70,12-10-2023,1,2024,62.67,-23.57,Average,57.0,79.0,52.0,82.0,96.0,62.0,62.67,61.1,14
S11960,Dev,F,18,B.Tech 1st Year,Bangalore,India,IIT Hyderabad,Traditional,C2160,Data Science,Coursera AI Tutor,83,5,25,8,80,56,72,95,49,9,Neutral,7,Low,13,94,92,I2060,8,81,08-06-2023,1,2023,74.33,51.69,Average,56.0,72.0,95.0,49.0,94.0,92.0,74.33,80.3,5
S11961,Riya,M,20,B.Tech 3rd Year,Chennai,India,VIT,AI,C2161,Cloud Basics,EdX Bot,99,5,13,6,71,52,54,59,87,9,Positive,5,Low,6,99,63,I2061,11,79,09-06-2025,1,2023,55,-36.78,Average,57.2,59.400000000000006,64.9,95.7,108.9,69.30000000000001,60.50000000000001,61.71000000000001,5
S11962,Kiran,F,21,B.Tech 2nd Year,Chennai,India,VIT,Traditional,C2162,Cloud Basics,ChatGPT,64,17,27,7,94,76,72,89,88,19,Positive,6,High,7,82,90,I2062,6,63,05-01-2024,1,2024,79,-10.23,Average,76.0,72.0,89.0,88.0,82.0,90.0,79.0,81.3,17
S11963,Isha,F,19,B.Tech 2nd Year,Delhi,India,SRM,Traditional,C2163,Machine Learning,Khanmigo,74,11,19,6,74,68,84,66,59,10,Negative,5,High,14,82,98,I2063,4,94,19-04-2023,1,2025,72.67,23.17,Average,68.0,84.0,66.0,59.0,82.0,98.0,72.67,71.8,11
S11964,Meera,M,23,B.Tech 3rd Year,Chennai,India,JNTU,Traditional,C2164,Python Programming,ChatGPT,68,7,26,6,87,95,56,60,55,12,Positive,8,Low,19,63,64,I2064,14,63,18-01-2025,1,2024,70.33,27.87,Average,95.0,56.0,60.0,55.0,63.0,64.0,70.33,65.8,7
S11965,Vikram,M,19,B.Tech 3rd Year,Chennai,India,VIT,AI,C2165,AI Fundamentals,Khanmigo,54,9,6,9,91,70,80,77,83,1,Neutral,8,Low,5,73,69,I2065,13,71,04-11-2023,2,2023,75.67,-8.83,Average,77.0,88.0,84.7,91.30000000000001,80.30000000000001,75.9,83.23700000000001,84.15,9
S11966,Meera,M,22,B.Tech 3rd Year,Bangalore,India,IIT Hyderabad,AI,C2166,Machine Learning,EdX Bot,54,12,13,6,85,99,63,66,87,19,Positive,6,Low,13,60,76,I2066,3,86,06-05-2025,2,2024,76,-12.64,Average,108.9,69.30000000000001,72.60000000000001,95.7,66.0,83.60000000000001,83.60000000000001,78.87,12
S11967,Ananya,F,19,B.Tech 2nd Year,Bangalore,India,SRM,AI,C2167,Python Programming,Google Classroom AI,86,9,19,6,69,93,76,82,46,6,Positive,7,High,9,78,76,I2067,13,91,26-04-2025,2,2023,83.67,81.89,High,102.30000000000001,83.60000000000001,90.2,50.6,85.80000000000001,83.60000000000001,92.037,90.64000000000001,9
S11968,Vikram,M,18,B.Tech 2nd Year,Delhi,India,VIT,Traditional,C2168,Cloud Basics,Google Classroom AI,86,14,7,7,82,50,99,93,73,16,Positive,8,Low,6,72,76,I2068,14,99,26-06-2023,1,2024,80.67,10.51,High,50.0,99.0,93.0,73.0,72.0,76.0,80.67,86.2,14
S11969,Meera,M,21,B.Tech 1st Year,Pune,India,IIT Hyderabad,AI,C2169,AI Fundamentals,Khanmigo,79,13,11,5,60,79,89,79,73,12,Neutral,5,Low,9,87,94,I2069,12,80,22-06-2023,2,2025,82.33,12.78,High,86.9,97.9,86.9,80.30000000000001,95.7,103.4,90.563,90.2,13
S11970,Meera,M,20,B.Tech 4th Year,Hyderabad,India,JNTU,AI,C2170,Data Science,Khanmigo,56,8,12,5,75,69,72,72,54,16,Positive,8,Low,8,69,69,I2070,6,91,14-10-2023,2,2024,71,31.48,Average,75.9,79.2,79.2,59.400000000000006,75.9,75.9,78.10000000000001,78.54,8
S11971,Isha,M,21,B.Tech 4th Year,Delhi,India,VIT,Traditional,C2171,Data Science,Google Classroom AI,64,19,17,6,80,62,93,87,44,4,Positive,7,Medium,10,86,83,I2071,7,81,23-11-2023,2,2023,80.67,83.34,High,62.0,93.0,87.0,44.0,86.0,83.0,80.67,83.8,19
S11972,Neha,M,23,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,AI,C2172,Machine Learning,Coursera AI Tutor,62,11,29,8,76,53,75,55,49,15,Positive,7,Low,9,95,90,I2072,10,73,13-07-2023,1,2023,61,24.49,Average,58.300000000000004,82.5,60.50000000000001,53.900000000000006,104.50000000000001,99.00000000000001,67.10000000000001,66.66000000000001,11
S11973,Aarav,F,19,B.Tech 4th Year,Chennai,India,IIT Hyderabad,Traditional,C2173,Machine Learning,Coursera AI Tutor,85,17,25,6,79,77,56,98,81,19,Negative,7,Low,9,79,98,I2073,2,77,23-05-2023,2,2025,77,-4.94,Average,77.0,56.0,98.0,81.0,79.0,98.0,77.0,81.2,17
S11974,Neha,F,23,B.Tech 3rd Year,Hyderabad,India,BITS Pilani,AI,C2174,AI Fundamentals,Coursera AI Tutor,71,19,26,9,85,75,70,66,83,9,Neutral,8,High,17,83,89,I2074,8,61,19-08-2025,2,2023,70.33,-15.27,Average,82.5,77.0,72.60000000000001,91.30000000000001,91.30000000000001,97.9,77.363,75.9,19
S11975,Aarav,M,20,B.Tech 1st Year,Pune,India,IIT Hyderabad,Traditional,C2175,Data Science,EdX Bot,97,12,19,7,76,90,73,62,47,15,Neutral,9,High,12,95,75,I2075,2,93,29-10-2023,2,2025,75,59.57,Average,90.0,73.0,62.0,47.0,95.0,75.0,75.0,70.9,12
S11976,Ananya,M,23,B.Tech 2nd Year,Pune,India,BITS Pilani,AI,C2176,Machine Learning,Khanmigo,70,11,10,6,84,52,66,91,60,5,Positive,9,Low,8,82,82,I2076,3,66,04-02-2023,1,2023,69.67,16.12,Average,57.2,72.60000000000001,100.10000000000001,66.0,90.2,90.2,76.63700000000001,83.27000000000001,11
S11977,Isha,M,22,B.Tech 2nd Year,Bangalore,India,JNTU,AI,C2177,Data Science,ChatGPT,62,19,25,5,84,87,92,68,84,13,Positive,5,High,5,73,78,I2077,7,61,07-04-2025,2,2024,82.33,-1.99,High,95.7,101.2,74.80000000000001,92.4,80.30000000000001,85.80000000000001,90.563,86.9,19
S11978,Dev,M,21,B.Tech 4th Year,Mumbai,India,JNTU,AI,C2178,Cloud Basics,ChatGPT,77,17,17,6,63,88,58,67,46,15,Neutral,8,Low,6,65,66,I2078,3,62,31-12-2023,1,2025,71,54.35,Average,96.80000000000001,63.800000000000004,73.7,50.6,71.5,72.60000000000001,78.10000000000001,75.35000000000001,17
S11979,Meera,F,20,B.Tech 3rd Year,Pune,India,SRM,Traditional,C2179,Machine Learning,Khanmigo,56,8,11,7,87,56,64,82,79,15,Positive,9,Low,7,85,92,I2079,12,74,29-06-2024,1,2024,67.33,-14.77,Average,56.0,64.0,82.0,79.0,85.0,92.0,67.33,71.4,8
S11980,Ananya,M,20,B.Tech 1st Year,Mumbai,India,BITS Pilani,AI,C2180,Python Programming,Google Classroom AI,68,12,21,7,60,54,96,51,48,2,Neutral,5,Medium,14,79,68,I2080,7,74,03-08-2024,2,2023,67,39.58,Average,59.400000000000006,105.60000000000001,56.1,52.800000000000004,86.9,74.80000000000001,73.7,71.61,12
S11981,Neha,F,24,B.Tech 4th Year,Chennai,India,IIT Hyderabad,AI,C2181,Machine Learning,Khanmigo,41,14,19,8,73,67,53,93,82,3,Positive,6,Low,12,86,68,I2081,14,96,07-09-2023,2,2025,71,-13.41,Average,73.7,58.300000000000004,102.30000000000001,90.2,94.60000000000001,74.80000000000001,78.10000000000001,83.38000000000001,14
S11982,Neha,F,20,B.Tech 2nd Year,Bangalore,India,SRM,Traditional,C2182,Cloud Basics,Coursera AI Tutor,50,15,9,8,81,51,73,74,68,14,Positive,6,Low,19,72,76,I2082,9,73,19-12-2024,1,2023,66,-2.94,Average,51.0,73.0,74.0,68.0,72.0,76.0,66.0,69.1,15
S11983,Ananya,M,24,B.Tech 2nd Year,Hyderabad,India,SRM,AI,C2183,AI Fundamentals,Coursera AI Tutor,55,14,14,8,73,62,80,72,59,4,Negative,8,High,14,81,67,I2083,11,91,16-07-2024,2,2025,71.33,20.9,Average,68.2,88.0,79.2,64.9,89.10000000000001,73.7,78.46300000000001,79.64000000000001,14
S11984,Vikram,F,18,B.Tech 4th Year,Bangalore,India,JNTU,Traditional,C2184,Data Science,ChatGPT,90,17,26,6,74,62,61,60,56,14,Positive,8,Low,19,92,86,I2084,8,88,13-01-2023,2,2024,61,8.93,Average,62.0,61.0,60.0,56.0,92.0,86.0,61.0,60.7,17
S11985,Ananya,F,24,B.Tech 3rd Year,Chennai,India,IIT Hyderabad,Traditional,C2185,AI Fundamentals,Khanmigo,56,14,16,5,64,96,93,54,78,9,Positive,6,Medium,13,75,88,I2085,7,78,30-10-2024,2,2023,81,3.85,High,96.0,93.0,54.0,78.0,75.0,88.0,81.0,74.1,14
S11986,Riya,F,21,B.Tech 1st Year,Pune,India,BITS Pilani,AI,C2186,Machine Learning,ChatGPT,60,18,23,9,74,82,57,90,61,17,Positive,5,Low,19,72,82,I2086,10,60,01-09-2023,1,2023,76.33,25.13,Average,90.2,62.7,99.00000000000001,67.10000000000001,79.2,90.2,83.96300000000001,86.35000000000001,18
S11987,Meera,F,23,B.Tech 1st Year,Mumbai,India,JNTU,Traditional,C2187,Python Programming,Google Classroom AI,98,8,22,5,93,95,66,65,46,18,Neutral,6,High,19,63,80,I2087,13,68,24-10-2025,1,2024,75.33,63.76,Average,95.0,66.0,65.0,46.0,63.0,80.0,75.33,71.3,8
S11988,Dev,M,24,B.Tech 1st Year,Chennai,India,SRM,AI,C2188,AI Fundamentals,EdX Bot,60,14,8,7,88,82,98,60,84,19,Neutral,8,Low,7,96,83,I2088,11,74,24-08-2025,2,2023,80,-4.76,High,90.2,107.80000000000001,66.0,92.4,105.60000000000001,91.30000000000001,88.0,83.38000000000001,14
